Date,AUD
13/10/1999,1.6395
12/10/1999,1.6281
11/10/1999,1.6256
08/10/1999,1.6212
07/10/1999,1.6238
06/10/1999,1.6249
05/10/1999,1.6053
04/10/1999,1.6259
01/10/1999,1.6307
30/09/1999,1.6395
29/09/1999,1.6093
28/09/1999,1.6074
27/09/1999,1.5917
24/09/1999,1.6101
23/09/1999,1.6124
22/09/1999,1.6131
21/09/1999,1.6083
20/09/1999,1.6168
17/09/1999,1.6013
16/09/1999,1.6028
15/09/1999,1.5985
14/09/1999,1.5826
13/09/1999,1.5771
10/09/1999,1.6144
09/09/1999,1.6282
08/09/1999,1.635
07/09/1999,1.6392
06/09/1999,1.6446
03/09/1999,1.6556
02/09/1999,1.6558
01/09/1999,1.6649
31/08/1999,1.6564
30/08/1999,1.6501
27/08/1999,1.6488
26/08/1999,1.6539
25/08/1999,1.6512
24/08/1999,1.6463
23/08/1999,1.6639
20/08/1999,1.6763
19/08/1999,1.655
18/08/1999,1.6351
17/08/1999,1.6242
16/08/1999,1.6184
13/08/1999,1.6383
12/08/1999,1.639
11/08/1999,1.6453
10/08/1999,1.6476
09/08/1999,1.6449
06/08/1999,1.6459
05/08/1999,1.6449
04/08/1999,1.633
03/08/1999,1.6293
02/08/1999,1.6441
30/07/1999,1.6405
29/07/1999,1.6455
28/07/1999,1.6465
27/07/1999,1.648
26/07/1999,1.6483
23/07/1999,1.6175
22/07/1999,1.6199
21/07/1999,1.6235
20/07/1999,1.5963
19/07/1999,1.5438
16/07/1999,1.5459
15/07/1999,1.5435
14/07/1999,1.541
13/07/1999,1.5391
12/07/1999,1.5296
09/07/1999,1.5289
08/07/1999,1.5342
07/07/1999,1.5417
06/07/1999,1.5274
05/07/1999,1.537
02/07/1999,1.5347
01/07/1999,1.5336
30/06/1999,1.5598
29/06/1999,1.5775
28/06/1999,1.5781
25/06/1999,1.5746
24/06/1999,1.5672
23/06/1999,1.5689
22/06/1999,1.5847
21/06/1999,1.5804
18/06/1999,1.5907
17/06/1999,1.569
16/06/1999,1.5754
15/06/1999,1.5735
14/06/1999,1.5765
11/06/1999,1.5796
10/06/1999,1.5834
09/06/1999,1.5777
08/06/1999,1.5732
07/06/1999,1.5621
04/06/1999,1.5837
03/06/1999,1.6082
02/06/1999,1.6075
01/06/1999,1.6187
31/05/1999,1.6074
28/05/1999,1.6046
27/05/1999,1.6057
26/05/1999,1.6205
25/05/1999,1.6134
24/05/1999,1.6103
21/05/1999,1.5906
20/05/1999,1.6083
19/05/1999,1.6051
18/05/1999,1.5896
17/05/1999,1.6117
14/05/1999,1.6051
13/05/1999,1.5891
12/05/1999,1.5961
11/05/1999,1.597
10/05/1999,1.6012
07/05/1999,1.6122
06/05/1999,1.6107
05/05/1999,1.6194
04/05/1999,1.5996
03/05/1999,1.5987
30/04/1999,1.6078
29/04/1999,1.6123
28/04/1999,1.6324
27/04/1999,1.6429
26/04/1999,1.6349
23/04/1999,1.6257
22/04/1999,1.6366
21/04/1999,1.6349
20/04/1999,1.6374
19/04/1999,1.6325
16/04/1999,1.6535
15/04/1999,1.6981
14/04/1999,1.6886
13/04/1999,1.692
12/04/1999,1.7106
09/04/1999,1.7162
08/04/1999,1.7324
07/04/1999,1.7213
06/04/1999,1.7063
05/04/1999,1.6956
02/04/1999,1.6992
01/04/1999,1.6928
31/03/1999,1.706
30/03/1999,1.7003
29/03/1999,1.6904
26/03/1999,1.6998
25/03/1999,1.7102
24/03/1999,1.7094
23/03/1999,1.7044
22/03/1999,1.7174
19/03/1999,1.7316
18/03/1999,1.7458
17/03/1999,1.7502
16/03/1999,1.7365
15/03/1999,1.7325
12/03/1999,1.7247
11/03/1999,1.7144
10/03/1999,1.7237
09/03/1999,1.7125
08/03/1999,1.7348
05/03/1999,1.7329
04/03/1999,1.7494
03/03/1999,1.7454
02/03/1999,1.7492
01/03/1999,1.7766
26/02/1999,1.7819
25/02/1999,1.7566
24/02/1999,1.7465
23/02/1999,1.7145
22/02/1999,1.7237
19/02/1999,1.7502
18/02/1999,1.7687
17/02/1999,1.7751
16/02/1999,1.7467
15/02/1999,1.7353
12/02/1999,1.7459
11/02/1999,1.7427
10/02/1999,1.7569
09/02/1999,1.7548
08/02/1999,1.723
05/02/1999,1.7294
04/02/1999,1.7541
03/02/1999,1.7609
02/02/1999,1.7741
01/02/1999,1.7882
29/01/1999,1.8087
28/01/1999,1.8262
27/01/1999,1.8313
26/01/1999,1.8391
25/01/1999,1.8317
22/01/1999,1.8225
21/01/1999,1.8171
20/01/1999,1.8064
19/01/1999,1.8295
18/01/1999,1.8292
15/01/1999,1.8388
14/01/1999,1.8353
13/01/1999,1.862
12/01/1999,1.809
11/01/1999,1.8134
08/01/1999,1.8406
07/01/1999,1.8474
06/01/1999,1.882
05/01/1999,1.8944
04/01/1999,1.91
